359374716964864,MENU GŁÓWNE
359790565429248,NOWY SEN
697230144606208,Menu
697443559182336,Ekran tytułowy
697599742480384,Graj
699032378314752,Wyjście z gry
701075566399488,Menu
701508766699520,Powieść
701581047140352,Kalibracja
701656469114880,Język
701778028433408,Zamknij
702720903778304,Lista wyników
702949178773504,Zamknij
703432719110144,Łączenie
706156462379008,Język
706397228011520,Zamknij
372908906425516032,Socjale
372908906425516033,Dziennik snów
372908906425516034,Eksploracja pokoju
372908906425516035,Zdrowie
372908906425516036,Lista do zrobienia
372908906425516037,Moje obrazki
372908906429710336,Ustawienia
372908906429710337,ZIP
372908906429710338,Kosz
372910093082198016,Piosenki Denpa
372922115467411456,Q-chan
372922115467411457,Yunyun
372922115467411458,DOKIDOKI
372922115467411459,YUNYUN
372922115467411460,CHARYZMA
372929733636292608,NORMALNY
372929733636292609,PODJARANY
372929733640486912,MANIAK
372929733640486913,Pierwszy clear
372929733640486914,Ranga A+
372929733640486915,Full Combo
372929733640486916,Celność 95%+
372929733640486917,⇅Sortuj
372929733640486918,Wokal: {name}
372929733640486919,Kompozycja: {name}
372929733640486920,Tekst: {name}
372936789667774464,⇅Sortuj
372936789697134592,{name} UP
375435576814501888,Q-chan
375435576835473408,@yunyuniloveyou
375435576835473409,"Yunyun, I Love You."
375435576835473410,Obserwujący
375435576835473411,Obserwowani
384731644312059904,boot sequence:::START
384731644341420032,[RECEIVING SIGNAL YUNYUN ENTITY]
384731644341420033,....................
384731644341420034,ERROR: IDENTITY OVERLAY DETECTED
384731644341420035,merging user with entity
384731644341420037,SYNC COMPLETE
384731644341420038,WELCOME TO Yunyun Syndrome!? Rhythm Psychosis
384732430026833920,SYSTEM Q wersja 0.88 \n©Alliance Arts Inc. / Developed by WHO YOU
384744829031186432,WYJŚCIE
384746919015120896,WCZYTAJ SEN
384746919073841152,DODATKI
385428742204456960,HIGH SCORE
385428742242205696,RANGA
385439829188575232,Aranżacja: {name}
385849607983366144,%B#Ł@D&#
385849608025309184,> Yunyun\nAaa! Poziom Sygnałów Denpa jest beznadziejnie niski!
